Date,Configuration,Customer Postcode,Store Postcode,Retail Price,month
1/24/2013 1:40,315,CR0 2QA,SW12 9HD,515,1
1/24/2013 1:42,222,SW1X 8HT,W10 6HQ,455,1
1/24/2013 1:47,53,WC2N 4AJ,SW1V 4QQ,480,1
1/24/2013 1:47,20,SW1A 2DD,SE1 2BN,385,1
1/24/2013 1:52,340,EC1A 9JU,SE1 2BN,510,1
1/24/2013 1:54,20,W1J 7QA,SW1P 3AU,385,1
1/24/2013 1:54,175,WC1N 2JF,SE1 2BN,515,1
1/24/2013 1:55,72,NW1 8NY,W10 6HQ,515,1
1/24/2013 1:56,368,SW1X 7BA,SW1P 3AU,595,1
1/24/2013 2:01,155,SE11 4PP,SW1P 3AU,410,1
1/24/2013 2:09,64,W1X 7FJ,SW1V 4QQ,470,1
1/24/2013 2:11,224,E10 6AE,N17 6QA,515,1
1/24/2013 2:13,297,W1S 1PD,NW5 2QH,450,1
1/24/2013 2:32,345,EC1R 3BL,SW1P 3AU,500,1
1/24/2013 2:40,357,N1 9DU,SW1V 4QQ,605,1
1/24/2013 2:41,152,WC1X 9NB,NW5 2QH,460,1
1/24/2013 2:47,67,E8 1EN,SE1 2BN,485,1
1/24/2013 2:53,15,W2 1PU,SW1P 3AU,470,1
1/24/2013 2:57,173,WC2N 4AJ,SW1V 4QQ,455,1
1/24/2013 2:59,24,SE19 2EZ,SW12 9HD,465,1
1/24/2013 3:00,224,N7 6AR,N17 6QA,515,1
1/24/2013 3:05,163,SE17 1RL,SW1P 3AU,455,1
1/24/2013 3:08,344,W1D 3AJ,SW1V 4QQ,590,1
1/24/2013 3:12,29,KT1 2RF,KT2 5AU,435,1
1/24/2013 3:15,162,W11 4UL,W10 6HQ,365,1
1/24/2013 3:26,24,NW1 7RR,SW1V 4QQ,465,1
1/24/2013 3:27,148,EC1A 9PT,SW1P 3AU,380,1
1/24/2013 3:28,310,SE1 2UP,E2 0RY,505,1
1/24/2013 3:30,361,EC1R 0DY,SE1 2BN,525,1
1/24/2013 3:31,289,EC1A 9PT,E2 0RY,470,1
1/24/2013 3:33,57,E12 5BP,E2 0RY,400,1
1/24/2013 3:34,213,W1T 3PG,NW5 2QH,525,1
1/24/2013 3:36,314,W1F 9UN,NW5 2QH,425,1
1/24/2013 3:45,22,W1G 0PP,SW1P 3AU,405,1
1/24/2013 3:46,303,SW4 7AA,SW12 9HD,570,1
1/24/2013 3:49,152,SE3 9LE,E2 0RY,460,1
1/24/2013 3:59,213,SW1V 2EE,SE1 2BN,525,1
1/24/2013 4:02,162,WC2R 0NP,SW1P 3AU,365,1
1/24/2013 4:07,68,EC1M 6EB,SE1 2BN,435,1
1/24/2013 4:08,363,E11 1NP,N17 6QA,565,1
1/24/2013 4:09,207,N16 8RY,N17 6QA,540,1
1/24/2013 4:11,337,EC4Y 1AA,SW1V 4QQ,520,1
1/24/2013 4:11,293,N1 6AD,E2 0RY,530,1
1/24/2013 4:23,63,CR7 8RY,CR7 8LE,520,1
1/24/2013 4:35,146,EC4R 0AT,E2 0RY,340,1
1/24/2013 4:36,151,N1 1RL,NW5 2QH,510,1
1/24/2013 4:46,203,W1T 5DU,SW1P 3AU,460,1
1/24/2013 4:46,348,E1 1BJ,SE1 2BN,490,1
1/24/2013 5:11,61,W11 2QA,SW1V 4QQ,460,1
1/24/2013 5:27,169,EC2A 4RD,SE1 2BN,395,1
1/24/2013 5:34,299,WC1N 3ES,SW1V 4QQ,490,1
1/24/2013 5:40,74,SE1 1NP,SE1 2BN,375,1
1/24/2013 5:48,312,KT6 4AG,SW18 1NN,565,1
1/24/2013 5:48,368,W1D 7PJ,NW5 2QH,595,1
1/24/2013 5:52,167,NW6 2LU,W10 6HQ,535,1
1/24/2013 6:04,355,W1F 0TT,NW5 2QH,585,1
1/24/2013 6:14,58,KT1 2SF,KT2 5AU,350,1
1/24/2013 6:19,368,SE6 4RE,SE8 3JD,595,1
1/24/2013 6:22,205,EC4V 5EQ,SE1 2BN,480,1
1/24/2013 6:27,337,SW1X 7NR,SW1P 3AU,520,1
1/24/2013 6:31,170,W11 2RP,SW1V 4QQ,345,1
1/24/2013 6:31,366,WC1X 9NB,SE1 2BN,535,1
1/24/2013 6:32,216,SE5 8DH,SE8 3JD,535,1
1/24/2013 6:35,146,EC2A 2ER,E2 0RY,340,1
1/24/2013 6:36,224,TW9 1TJ,SW18 1NN,515,1
1/24/2013 6:46,197,E2 0EA,SE8 3JD,500,1
1/24/2013 6:47,317,W1D 5DD,SW1P 3AU,535,1
1/24/2013 6:49,316,N5 2NN,NW5 2QH,465,1
1/24/2013 6:52,168,WC2E 9LH,SW1V 4QQ,485,1
1/24/2013 6:54,304,W1W 7JB,NW5 2QH,520,1
1/24/2013 7:02,351,W1T 1JQ,SW1V 4QQ,620,1
1/24/2013 7:04,291,N1 8LU,NW5 2QH,510,1
1/24/2013 7:07,167,E11 4HL,E7 8NW,535,1
1/24/2013 7:11,357,EC1R 3AN,SE1 2BN,605,1
1/24/2013 7:24,147,EC2V 8DP,E2 0RY,430,1
1/24/2013 7:31,198,SE1 8DP,SW1P 3AU,450,1
1/24/2013 7:47,52,EC1N 6SJ,SW1V 4QQ,410,1
1/24/2013 7:57,176,W12 9ER,W4 3PH,465,1
1/24/2013 7:59,318,SW11 3AA,SW18 1NN,485,1
1/24/2013 8:01,23,CR0 2QA,CR7 8LE,515,1
1/24/2013 8:02,207,SE1 6TJ,SW1P 3AU,540,1
1/24/2013 8:09,356,W1H 1DG,SW1V 4QQ,535,1
1/24/2013 8:09,59,EC4V 6DE,SW1P 3AU,440,1
1/24/2013 8:15,365,SE5 8RS,SW1P 3AU,585,1
1/24/2013 8:16,13,W1D 5BE,SW1P 3AU,410,1
1/24/2013 8:17,316,SE17 2SB,SE1 2BN,465,1
1/24/2013 8:24,165,E10 6AE,E2 0RY,475,1
1/24/2013 8:31,202,EC1R 4QL,NW5 2QH,370,1
1/24/2013 8:38,215,W11 2QA,SW1V 4QQ,585,1
1/24/2013 8:41,289,SE23 3HE,SE8 3JD,470,1
1/24/2013 8:43,165,N1 9AP,SW1P 3AU,475,1
1/24/2013 8:45,362,WC1H 0JZ,SW1P 3AU,475,1
1/24/2013 8:46,357,EC1A 7JA,SE1 2BN,605,1
1/24/2013 8:48,292,E1 2AE,SE8 3JD,460,1
1/24/2013 8:49,357,EC1R 4QL,NW5 2QH,605,1
1/24/2013 8:56,311,E2 8DA,E2 0RY,615,1
1/24/2013 9:03,312,EC4A 4AB,SE1 2BN,565,1
1/24/2013 9:08,353,SE1 8DA,SW1P 3AU,545,1
1/24/2013 9:09,147,E6 1EN,E2 0RY,430,1
1/24/2013 9:34,295,TW7 6QJ,SW18 1NN,590,1
1/24/2013 9:39,201,E6 3BD,E2 0RY,420,1
1/24/2013 9:43,314,SE1 1NA,SE1 2BN,425,1
1/24/2013 9:53,209,W1F 7QY,SW1P 3AU,465,1
1/24/2013 9:58,163,SE11 4LD,SE1 2BN,455,1
1/24/2013 10:04,203,SW2 2UB,SW12 9HD,460,1
1/24/2013 10:08,162,NW5 1SP,N17 6QA,365,1
1/24/2013 10:08,197,W2 2AF,W10 6HQ,500,1
1/24/2013 10:09,167,KT2 5EE,SW18 1NN,535,1
1/24/2013 10:13,302,N1 8EQ,E2 0RY,460,1
1/24/2013 10:36,352,W1T 1NT,SW1P 3AU,570,1
1/24/2013 10:36,163,W1W 6YB,SW1P 3AU,455,1
1/24/2013 10:42,75,EC1M 4DE,NW5 2QH,465,1
1/24/2013 10:47,51,EC3N 2LJ,SE1 2BN,460,1
1/24/2013 10:57,175,EC2M 3TH,E2 0RY,515,1
1/24/2013 10:58,151,KT2 6PW,SW18 1NN,510,1
1/24/2013 10:59,58,IG11 8TN,SE8 3JD,350,1
1/24/2013 11:11,156,EC2Y 9AE,E2 0RY,360,1
1/24/2013 11:14,79,E2 0EA,SE1 2BN,545,1
1/24/2013 11:33,213,SW8 2TH,SE1 2BN,525,1
1/24/2013 11:42,298,EC4N 1SP,SW1P 3AU,400,1
1/24/2013 11:50,312,E6 3BD,SE8 3JD,565,1
1/24/2013 11:51,58,SE16 4NF,SE8 3JD,350,1
1/24/2013 11:52,71,SE8 4RT,E2 0RY,565,1
1/24/2013 11:58,307,W2 5QH,W10 6HQ,535,1
1/24/2013 11:59,176,E8 3BH,SE1 2BN,465,1
1/24/2013 12:06,220,EC2A 3JL,SW1P 3AU,435,1
1/24/2013 12:08,58,NW1 7NB,W10 6HQ,350,1
1/24/2013 12:22,203,SW16 6EN,SW18 1NN,460,1
1/24/2013 12:27,224,W1T 6QF,NW5 2QH,515,1
1/24/2013 12:29,338,E1 7PT,SE1 2BN,470,1
1/24/2013 12:34,317,SE16 4QZ,SE8 3JD,535,1
1/24/2013 12:42,303,WC1H 0JZ,SW1V 4QQ,570,1
1/24/2013 12:42,21,SE26 6RS,SE8 3JD,455,1
1/24/2013 13:01,292,E4 9PB,N17 6QA,460,1
1/24/2013 13:01,159,W1W 5EA,NW5 2QH,490,1
1/24/2013 13:01,17,WC2H 8EG,SW1V 4QQ,395,1
1/24/2013 13:02,215,WC1X 8PN,NW5 2QH,585,1
1/24/2013 13:03,201,E12 5BP,SE8 3JD,420,1
1/24/2013 13:08,365,SE27 9ND,CR7 8LE,585,1
1/24/2013 13:10,348,CR0 6PU,CR7 8LE,490,1
1/24/2013 13:10,212,N1 8JT,E2 0RY,455,1
1/24/2013 13:17,220,W1F 7HZ,SW1P 3AU,435,1
1/24/2013 13:18,367,CR0 2BW,SW18 1NN,645,1
1/24/2013 13:22,167,SW8 1LA,SW1P 3AU,535,1
1/24/2013 13:32,149,NW3 6SG,W10 6HQ,450,1
1/24/2013 13:33,296,E3 2DA,SE8 3JD,540,1
1/24/2013 13:35,361,WC2H 0EA,SW1P 3AU,525,1
1/24/2013 13:38,293,W1K 4PU,NW5 2QH,530,1
1/24/2013 13:39,207,SE26 6RS,CR7 8LE,540,1
1/24/2013 13:42,307,NW3 1NT,NW5 2QH,535,1
1/24/2013 13:43,168,EC1R 1UY,SW1P 3AU,485,1
1/24/2013 13:44,75,EC3M 7AN,SW1P 3AU,465,1
1/24/2013 13:47,24,NW1 1TP,SW1P 3AU,465,1
1/24/2013 13:47,203,SE8 4RZ,E2 0RY,460,1
1/24/2013 13:50,306,NW1 6DY,NW5 2QH,445,1
1/24/2013 13:57,302,W1G 6PG,NW5 2QH,460,1
1/24/2013 14:02,79,NW1 6DY,W10 6HQ,545,1
1/24/2013 14:24,31,SW1V 1RY,SE1 2BN,495,1
1/24/2013 14:40,307,W1W 5QU,SW1P 3AU,535,1
1/24/2013 14:43,296,W4 3PH,SW18 1NN,540,1
1/24/2013 15:05,292,NW1 1HB,SW1P 3AU,460,1
1/24/2013 15:12,165,EC4V 2BA,SW1P 3AU,475,1
1/24/2013 15:20,154,N6 6BU,N3 1DH,320,1
1/24/2013 15:23,77,N1 9DU,NW5 2QH,485,1
1/24/2013 15:26,207,SW7 4TE,SW1P 3AU,540,1
1/24/2013 15:55,149,WC2E 9NG,SW1V 4QQ,450,1
1/24/2013 15:56,149,E3 5BH,SE8 3JD,450,1
1/24/2013 15:58,1,SW10 0PL,SW1P 3AU,370,1
1/24/2013 15:59,342,W1G 0PP,SW1P 3AU,530,1
1/24/2013 16:03,53,SW5 9JA,SW1V 4QQ,480,1
1/24/2013 16:14,5,W1G 6PG,SW1V 4QQ,430,1
1/24/2013 16:18,293,WC2H 0EA,SW1V 4QQ,530,1
1/24/2013 16:18,13,SE23 3HE,CR7 8LE,410,1
1/24/2013 16:24,56,SE1 0LH,SW1P 3AU,490,1
1/24/2013 16:29,355,W1U 1LP,SW1V 4QQ,585,1
1/24/2013 16:31,63,SW16 6LQ,CR7 8LE,520,1
1/24/2013 16:35,292,SE1 7NZ,SE1 2BN,460,1
1/24/2013 16:41,289,WC1V 6BS,SW1V 4QQ,470,1
1/24/2013 16:44,365,NW1 8XD,SW1P 3AU,585,1
1/24/2013 17:07,200,SE26 4QY,SW12 9HD,510,1
1/24/2013 17:12,292,SE25 6EF,SW12 9HD,460,1
1/24/2013 17:14,17,WC2H 9NY,SW1V 4QQ,395,1
1/24/2013 17:15,338,E15 4PT,E7 8NW,470,1
1/24/2013 17:30,297,W1H 4NX,W10 6HQ,450,1
1/24/2013 17:31,53,SE26 4QY,CR7 8LE,480,1
1/24/2013 17:43,198,WC1H 8JG,SW1P 3AU,450,1
1/24/2013 17:43,28,W1J 5RG,SW1P 3AU,365,1
1/24/2013 17:46,292,NW1 8QU,SW1P 3AU,460,1
1/24/2013 17:52,194,SW16 1DA,SW18 1NN,390,1
1/24/2013 17:52,338,NW1 6XE,SW1P 3AU,470,1
1/24/2013 17:54,1,SE16 2HB,SE8 3JD,370,1
1/24/2013 18:03,68,E1 6TD,SW1P 3AU,435,1
1/24/2013 18:07,214,E6 1PW,E7 8NW,475,1
1/24/2013 18:14,315,SE21 7BJ,CR7 8LE,515,1
1/24/2013 18:15,344,EC2Y 9AE,E2 0RY,590,1
1/24/2013 18:17,27,CR0 6BR,SW12 9HD,415,1
1/24/2013 18:17,198,WC1H 9DW,NW5 2QH,450,1
1/24/2013 18:17,222,SW3 2DY,W10 6HQ,455,1
1/24/2013 18:23,216,KT4 7NY,SW12 9HD,535,1
1/24/2013 18:29,194,E1 4XG,E2 0RY,390,1
1/24/2013 18:36,299,E1 8AH,E2 0RY,490,1
1/24/2013 18:44,58,CR0 6BE,SW12 9HD,350,1
1/24/2013 18:46,317,W1D 5BE,SW1V 4QQ,535,1
1/24/2013 18:50,60,W14 8SZ,W10 6HQ,390,1
1/24/2013 19:00,7,W1H 5HT,W10 6HQ,490,1
1/24/2013 19:01,318,W1T 1DG,SW1P 3AU,485,1
1/24/2013 19:10,296,WC1N 3AP,SW1P 3AU,540,1
1/24/2013 19:13,6,N1 8HD,NW5 2QH,380,1
1/24/2013 19:31,150,W1D 4DJ,SW1P 3AU,400,1
1/24/2013 19:34,195,CR0 2QA,CR7 8LE,480,1
1/24/2013 19:36,214,SW19 7NE,KT2 5AU,475,1
1/24/2013 19:36,173,WC2N 5PH,SW1V 4QQ,455,1
1/24/2013 19:49,76,SE1 9JH,SE1 2BN,415,1
1/24/2013 19:52,302,N3 1DH,NW5 2QH,460,1
1/24/2013 19:53,74,WC2E 8HB,SW1P 3AU,375,1
1/24/2013 19:58,347,W1W 8QG,NW5 2QH,540,1
1/24/2013 20:01,198,E1W 2RW,SE1 2BN,450,1
1/24/2013 20:08,172,SW4 6DZ,SW12 9HD,385,1
1/24/2013 20:18,304,TW1 2LJ,SW18 1NN,520,1
1/24/2013 20:26,340,SE23 1JB,SE1 2BN,510,1
1/24/2013 20:42,195,SE8 4RZ,SE8 3JD,480,1
1/24/2013 20:44,307,N7 0JN,NW5 2QH,535,1
1/24/2013 20:47,151,WC2E 9NG,SE1 2BN,510,1
1/24/2013 20:49,315,CR7 8LE,SW18 1NN,515,1
1/24/2013 20:54,19,E2 0AN,E2 0RY,435,1
1/24/2013 20:57,348,WC2H 9HD,SW1P 3AU,490,1
1/24/2013 21:09,24,EC2A 3JL,SW1P 3AU,465,1
1/24/2013 21:15,302,W1U 1QB,SW1V 4QQ,460,1
1/24/2013 21:19,212,TW9 3BH,SW18 1NN,455,1
1/24/2013 21:26,357,WC1R 4PF,SW1P 3AU,605,1
1/24/2013 21:29,209,N19 4HZ,NW5 2QH,465,1
1/24/2013 21:35,20,EC2M 7NX,SE1 2BN,385,1
1/24/2013 21:35,348,W6 9DJ,W4 3PH,490,1
1/24/2013 21:42,354,SW4 0JL,SW12 9HD,495,1
1/24/2013 21:46,176,EC4M 7DE,SE1 2BN,465,1
1/24/2013 21:47,301,SE1 9NL,SW1V 4QQ,510,1
1/24/2013 22:08,307,E1 6LY,E2 0RY,535,1
1/24/2013 22:14,70,W1D 5DH,SW1P 3AU,455,1
1/24/2013 22:17,152,SW8 3JW,SW12 9HD,460,1
1/24/2013 22:18,60,W1X 7FJ,SW1V 4QQ,390,1
1/24/2013 22:21,77,SW3 6NJ,SW1V 4QQ,485,1
1/24/2013 22:21,27,E12 5BP,SE8 3JD,415,1
1/24/2013 22:38,167,N2 9EY,N3 1DH,535,1
1/24/2013 22:50,338,SW4 9DE,SW12 9HD,470,1
1/24/2013 22:51,219,N5 2LL,E2 0RY,485,1
1/24/2013 23:03,203,W1T 2QF,NW5 2QH,460,1
1/24/2013 23:09,69,W1W 6DL,NW5 2QH,505,1
1/24/2013 23:20,15,EC1V 7DT,SW1P 3AU,470,1
1/24/2013 23:28,356,SW4 7AA,SW1V 4QQ,535,1
1/24/2013 23:33,299,KT1 2UW,KT2 5AU,490,1
1/24/2013 23:39,63,SW1Y 6DF,SW1V 4QQ,520,1
1/24/2013 23:41,29,SE1 8NL,SW1V 4QQ,435,1
1/24/2013 23:46,15,EC1Y 4SA,SW1P 3AU,470,1
1/24/2013 23:46,163,CR0 1NA,CR7 8LE,455,1
1/24/2013 23:47,353,SE1 9AL,SW1P 3AU,545,1
1/24/2013 23:50,348,W1U 2SA,SW1P 3AU,490,1
1/25/2013 0:05,205,SE1 4JU,SW1V 4QQ,480,1
1/25/2013 0:22,173,EC1A 7JA,E2 0RY,455,1
1/25/2013 0:30,339,EC4M 9EH,E2 0RY,560,1
1/25/2013 0:44,362,SE11 4XD,SE1 2BN,475,1
1/25/2013 0:48,316,SW1A 2JR,SW1P 3AU,465,1
1/25/2013 0:49,305,E14 3DT,SE8 3JD,495,1
1/25/2013 0:57,313,SE11 4DJ,SW1V 4QQ,475,1
1/25/2013 1:00,217,WC1V 7BW,SW1V 4QQ,445,1
1/25/2013 1:21,305,SW18 1TF,SW1V 4QQ,495,1
1/25/2013 1:26,173,SE26 4QY,SE8 3JD,455,1
1/25/2013 1:35,207,W1W 6PS,NW5 2QH,540,1
1/25/2013 1:40,61,W1T 2EQ,SW1V 4QQ,460,1
1/25/2013 1:45,368,WC2R 0NP,SW1P 3AU,595,1
1/25/2013 1:49,163,N1 1ER,E2 0RY,455,1
1/25/2013 1:58,63,EC4A 3BQ,SW1V 4QQ,520,1
1/25/2013 1:59,337,NW1 2HH,NW5 2QH,520,1
1/25/2013 2:01,176,SE23 1JB,CR7 8LE,465,1
1/25/2013 2:01,319,SE27 9QY,SE8 3JD,595,1
1/25/2013 2:14,293,W1U 1LP,NW5 2QH,530,1
1/25/2013 2:17,22,SE1 1QN,SW1P 3AU,405,1
1/25/2013 2:23,302,NW5 1SP,NW5 2QH,460,1
1/25/2013 2:45,151,WC2H 9EW,SW1V 4QQ,510,1
1/25/2013 2:49,302,E2 9BU,SE1 2BN,460,1
1/25/2013 2:50,53,EC3A 5AY,E2 0RY,480,1
1/25/2013 2:54,320,SE19 2AE,CR7 8LE,545,1
1/25/2013 2:56,15,E1 7HP,SE1 2BN,470,1
1/25/2013 3:00,352,WC1X 9JE,SW1P 3AU,570,1
1/25/2013 3:02,54,N7 0BP,NW5 2QH,430,1
1/25/2013 3:05,319,WC2N 5PH,SW1P 3AU,595,1
1/25/2013 3:05,319,SE1 8QA,SW1P 3AU,595,1
1/25/2013 3:18,345,N2 9HR,N17 6QA,500,1
1/25/2013 3:18,308,EC3A 8AH,E2 0RY,485,1
1/25/2013 3:19,198,SE17 2SB,SW1V 4QQ,450,1
1/25/2013 3:24,344,TW10 7DB,KT2 5AU,590,1
1/25/2013 3:30,347,W1T 5ND,NW5 2QH,540,1
1/25/2013 3:40,165,TW10 6RN,KT2 5AU,475,1
1/25/2013 3:41,159,KT4 7NY,SW12 9HD,490,1
1/25/2013 3:47,163,EC4V 5EQ,SW1P 3AU,455,1
1/25/2013 4:00,356,NW6 2LU,N3 1DH,535,1
1/25/2013 4:05,15,W1T 1DG,NW5 2QH,470,1
1/25/2013 4:11,213,N1 3PB,SE1 2BN,525,1
1/25/2013 4:13,176,NW1 4BX,SW1P 3AU,465,1
1/25/2013 4:16,216,WC1H 9EP,SW1P 3AU,535,1
1/25/2013 4:17,297,W1D 3TA,NW5 2QH,450,1
1/25/2013 4:21,199,EC4V 4EG,SE1 2BN,560,1
1/25/2013 4:24,299,TW10 5LA,KT2 5AU,490,1
1/25/2013 4:29,24,W1S 2AT,SW1V 4QQ,465,1
1/25/2013 4:36,55,WC2R 1AP,SE1 2BN,540,1
1/25/2013 4:36,63,SE26 5QF,SE8 3JD,520,1
1/25/2013 4:39,343,SE19 1PF,SE8 3JD,640,1
1/25/2013 4:40,53,SW9 8DR,SW12 9HD,480,1
1/25/2013 4:45,367,CR0 1NA,SW18 1NN,645,1
1/25/2013 4:48,10,SE15 4HY,SE1 2BN,300,1
1/25/2013 5:05,159,E16 1EN,SE8 3JD,490,1
1/25/2013 5:19,52,EC1M 6EB,SE1 2BN,410,1
1/25/2013 5:21,360,CR0 6BE,SW18 1NN,615,1
1/25/2013 5:22,64,SE14 6LA,SE1 2BN,470,1
1/25/2013 5:23,216,W1T 4LZ,SW1P 3AU,535,1
1/25/2013 5:29,347,SE16 4NB,SE1 2BN,540,1
1/25/2013 5:35,341,EC1N 7TR,SE1 2BN,580,1
1/25/2013 5:36,79,SE20 7DT,CR7 8LE,545,1
1/25/2013 5:39,176,SW1X 7NR,W10 6HQ,465,1
1/25/2013 5:42,173,WC2H 8EG,SW1P 3AU,455,1
1/25/2013 5:45,308,NW5 2SG,SW1P 3AU,485,1
1/25/2013 5:49,212,W1T 1NQ,NW5 2QH,455,1
1/25/2013 5:52,318,N1 6BU,NW5 2QH,485,1
1/25/2013 5:59,10,SW11 1RU,SW1V 4QQ,300,1
1/25/2013 6:00,366,SE14 6AF,E2 0RY,535,1
1/25/2013 6:01,170,EC4A 3JB,SW1V 4QQ,345,1
1/25/2013 6:06,320,WC1H 9EP,SW1P 3AU,545,1
1/25/2013 6:08,24,W1H 2HQ,SW1P 3AU,465,1
1/25/2013 6:24,317,W1T 4LZ,SW1P 3AU,535,1
1/25/2013 6:26,214,SE15 3NX,SW1P 3AU,475,1
1/25/2013 6:32,305,N6 6BU,N17 6QA,495,1
1/25/2013 6:43,348,W1K 6JG,SW1P 3AU,490,1
1/25/2013 6:51,65,SE26 6RS,SW12 9HD,445,1
1/25/2013 6:57,337,E1 6BX,SE1 2BN,520,1
1/25/2013 7:12,61,EC1A 7AA,SE1 2BN,460,1
1/25/2013 7:22,9,SE1 9UD,SW1P 3AU,350,1
1/25/2013 7:29,27,KT2 5AU,W4 3PH,415,1
1/25/2013 7:30,79,EC1M 6HW,SW1P 3AU,545,1
1/25/2013 7:30,337,E4 9PB,E7 8NW,520,1
1/25/2013 7:43,161,SW1V 1RY,SE1 2BN,415,1
1/25/2013 7:44,150,SE3 0RL,E2 0RY,400,1
1/25/2013 7:54,341,KT2 5EE,W4 3PH,580,1
1/25/2013 7:55,159,W2 6DT,SW1P 3AU,490,1
1/25/2013 7:59,211,N1 8EQ,SW1P 3AU,505,1
1/25/2013 8:05,166,E14 8EZ,SE8 3JD,425,1
1/25/2013 8:08,224,EC2A 3BX,SW1P 3AU,515,1
1/25/2013 8:19,305,E13 0AD,E2 0RY,495,1
1/25/2013 8:23,163,SW1X 7BA,SW1P 3AU,455,1
1/25/2013 8:44,74,N7 0BP,SW1P 3AU,375,1
1/25/2013 8:47,303,SW1V 1DX,SE1 2BN,570,1
1/25/2013 8:57,317,W1P 9LG,SW1V 4QQ,535,1
1/25/2013 9:11,345,NW5 2QH,NW5 2QH,500,1
1/25/2013 9:24,348,SE19 2AE,SW12 9HD,490,1
1/25/2013 9:32,212,CR0 2EF,SW12 9HD,455,1
1/25/2013 9:36,169,WC1V 7BW,NW5 2QH,395,1
1/25/2013 9:41,320,SW16 6EN,CR7 8LE,545,1
1/25/2013 9:45,301,EC4M 9BR,SW1P 3AU,510,1
1/25/2013 9:52,79,E1 7LS,SW1P 3AU,545,1
1/25/2013 10:04,155,SE1 4JU,SW1V 4QQ,410,1
1/25/2013 10:09,308,SW4 0JG,SW1V 4QQ,485,1
1/25/2013 10:10,348,SW4 7EX,SW12 9HD,490,1
1/25/2013 10:13,195,CR0 2DW,CR7 8LE,480,1
1/25/2013 10:17,68,EC1M 6DB,SE1 2BN,435,1
1/25/2013 10:27,356,E15 4PH,E2 0RY,535,1
1/25/2013 10:34,71,SW4 0LN,SW18 1NN,565,1
1/25/2013 10:37,55,SE24 0NJ,SW12 9HD,540,1
1/25/2013 10:43,289,W1T 1DG,SW1V 4QQ,470,1
1/25/2013 10:46,153,SW1V 3AS,SW1V 4QQ,370,1
1/25/2013 10:50,210,WC2E 9NG,SE1 2BN,415,1
1/25/2013 10:51,14,W6 9DJ,SW18 1NN,360,1
1/25/2013 10:55,13,N1 7LB,SE1 2BN,410,1
1/25/2013 10:55,301,EC3M 7AN,SE1 2BN,510,1
1/25/2013 11:03,313,W4 5TF,W4 3PH,475,1
1/25/2013 11:03,359,W1D 6DJ,NW5 2QH,665,1
1/25/2013 11:06,166,SE17 3EW,SW1V 4QQ,425,1
1/25/2013 11:16,207,SE26 6RS,SE8 3JD,540,1
1/25/2013 11:17,308,SE27 9QY,SE8 3JD,485,1
1/25/2013 11:25,302,N2 0NW,N17 6QA,460,1
1/25/2013 11:29,302,EC4M 7DZ,SE1 2BN,460,1
1/25/2013 11:45,313,N7 0SJ,N17 6QA,475,1
1/25/2013 11:47,175,SE19 1PF,SW12 9HD,515,1
1/25/2013 11:47,359,EC3N 2AE,SE1 2BN,665,1
1/25/2013 11:53,289,SE1 3XB,SW1P 3AU,470,1
1/25/2013 11:54,210,W1G 7EQ,NW5 2QH,415,1
1/25/2013 11:57,29,SE8 3NT,SE1 2BN,435,1
1/25/2013 12:02,196,W1B 5QH,NW5 2QH,430,1
1/25/2013 12:06,317,EC3R 8BU,SE1 2BN,535,1
1/25/2013 12:13,8,W1T 1QY,SW1P 3AU,440,1
1/25/2013 12:15,294,SE26 4BG,SE8 3JD,480,1
1/25/2013 12:16,30,W1T 4LZ,SW1V 4QQ,385,1
1/25/2013 12:30,314,W1B 5DP,SW1V 4QQ,425,1
1/25/2013 12:36,211,E14 3BW,SE1 2BN,505,1
1/25/2013 12:42,350,SE27 9ND,SW12 9HD,510,1
1/25/2013 12:46,7,EC1M 6AW,E2 0RY,490,1
1/25/2013 12:58,77,SW1W 8HR,SW1P 3AU,485,1
1/25/2013 13:01,356,SE1 1NA,SW1P 3AU,535,1
1/25/2013 13:01,71,E1 1DE,SE1 2BN,565,1
1/25/2013 13:02,75,SW11 1RU,SW1V 4QQ,465,1
1/25/2013 13:07,215,W11 4UL,SW1V 4QQ,585,1
1/25/2013 13:33,304,SE19 3HF,SW12 9HD,520,1
1/25/2013 13:33,205,EC3M 7AN,SW1P 3AU,480,1
1/25/2013 13:43,215,N1 8LU,SE1 2BN,585,1
1/25/2013 13:46,151,WC2B 5TB,SE1 2BN,510,1
1/25/2013 14:00,291,W1T 3PG,SW1P 3AU,510,1
1/25/2013 14:02,64,SE10 9PD,SE1 2BN,470,1
1/25/2013 14:07,310,SW1V 2EE,SW1P 3AU,505,1
1/25/2013 14:18,56,E1 6BX,E2 0RY,490,1
1/25/2013 14:46,51,SW11 2JU,SW18 1NN,460,1
1/25/2013 14:55,360,WC1X 8TX,SE1 2BN,615,1
1/25/2013 14:55,342,SW3 2DY,SW1V 4QQ,530,1
1/25/2013 15:00,316,E14 0BB,E2 0RY,465,1
1/25/2013 15:00,357,W12 9ER,W4 3PH,605,1
1/25/2013 15:06,150,W1J 5RG,SW1P 3AU,400,1
1/25/2013 15:10,343,KT2 6LQ,W4 3PH,640,1
1/25/2013 15:33,347,N16 0LA,N17 6QA,540,1
1/25/2013 15:35,63,W1B 5PP,NW5 2QH,520,1
1/25/2013 15:37,203,KT1 2SF,KT2 5AU,460,1
